Sales,Quantity,Discount,Profit,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Dallas,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle
9.24,3,0.0,4.4352,6,2017,9,28,3,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
181.47,5,0.7,-320.597,1,2014,1,19,6,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,True,False,False,False,False
122.352,3,0.2,13.7646,5,2016,6,9,3,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
585.552,3,0.2,73.194,1,2014,9,26,4,True,False,False,False,True,False,False,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False
13.36,5,0.2,4.008,4,2017,12,19,1,False,True,False,False,False,False,False,True,False,False,True,4,False,False,False,False,False,True,False,False,False,False
102.018,7,0.7,-183.6324,4,2017,12,19,1,False,False,False,False,False,False,False,True,False,False,True,4,False,False,False,False,False,True,False,False,False,False
419.136,4,0.2,-68.1096,5,2017,1,30,0,True,False,False,False,False,False,False,True,False,True,False,8,False,False,False,False,False,True,False,False,False,False
218.352,3,0.2,-19.1058,3,2017,4,1,5,True,False,False,True,False,False,True,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
411.332,4,0.15,-4.8392,0,2014,11,28,4,False,False,False,False,True,True,False,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
664.146,6,0.1,88.5528,3,2017,7,15,5,True,False,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
3.312,1,0.2,0.6624,4,2017,11,2,3,False,True,False,True,False,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
145.9,5,0.0,62.737,4,2015,10,8,3,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
239.96,10,0.3,-10.284,5,2017,12,4,0,True,False,False,True,False,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
54.768,2,0.2,6.846,5,2017,12,4,0,False,True,False,True,False,False,False,True,True,False,False,35,False,False,False,False,False,False,True,False,False,False
181.986,2,0.3,-54.5958,4,2017,5,22,0,True,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False
455.97,6,0.5,-218.8656,6,2016,12,19,0,False,False,True,True,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
25.16,2,0.0,10.5672,1,2017,9,7,3,False,True,False,False,False,False,False,False,False,False,True,41,False,False,False,False,False,True,False,False,False,False
67.9932,1,0.32,-12.9987,4,2014,11,12,2,False,False,False,True,False,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
10.16,2,0.0,3.4544,4,2017,10,2,0,False,True,False,True,False,False,True,False,False,True,False,0,False,False,False,False,False,True,False,False,False,False
6.16,2,0.0,1.9712,4,2015,12,14,0,False,True,False,True,False,False,False,True,False,True,False,22,False,False,False,False,False,True,False,False,False,False
89.768,1,0.3,-2.5648,0,2017,3,13,0,True,False,False,False,True,True,False,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False
383.64,6,0.0,122.7648,4,2016,12,12,0,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
243.92,5,0.2,-15.245,5,2017,9,9,5,True,False,False,False,False,False,True,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
19.98,1,0.0,8.5914,4,2017,10,4,2,False,True,False,False,True,False,False,True,True,False,False,18,False,False,False,False,False,True,False,False,False,False
6.16,2,0.0,1.9712,4,2014,12,15,0,False,True,False,False,False,False,True,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False
245.98,2,0.0,27.0578,5,2014,10,13,0,True,False,False,True,False,False,True,False,True,False,False,28,False,False,False,False,False,True,False,False,False,False
17.088,2,0.2,1.068,5,2016,9,20,1,False,True,False,True,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
98.392,1,0.2,-11.0691,5,2016,9,20,1,True,False,False,True,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
19.52,2,0.2,5.368,4,2017,6,30,4,False,True,False,True,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
201.96,2,0.0,50.49,5,2016,9,25,6,True,False,False,True,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
68.64,11,0.0,17.16,5,2016,9,25,6,False,True,False,True,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
6.16,2,0.0,2.9568,2,2014,9,29,0,False,True,False,False,True,False,True,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
273.552,3,0.2,-13.6776,5,2017,6,26,0,True,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,False,True,False,False,False,False
815.292,9,0.4,-339.705,2,2016,8,21,6,False,False,True,False,True,False,True,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
60.84,3,0.0,23.1192,7,2017,3,26,6,False,True,False,True,False,False,False,True,False,False,False,20,False,False,False,False,False,True,False,False,False,False
572.16,3,0.2,35.76,6,2014,12,21,6,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
7.04,4,0.0,3.0976,4,2016,4,1,4,False,True,False,False,True,False,True,False,False,True,False,9,True,False,False,False,False,False,False,False,False,False
74.45,5,0.0,20.1015,5,2017,4,14,4,False,True,False,True,False,False,False,True,True,False,False,28,False,False,False,False,False,True,False,False,False,False
192.22,14,0.0,69.1992,5,2015,1,4,6,False,True,False,True,False,False,False,True,False,True,False,43,False,False,False,False,False,True,False,False,False,False
377.45,5,0.5,-264.215,3,2016,12,18,6,False,False,True,False,True,False,False,False,False,False,True,34,False,False,False,False,False,True,False,False,False,False
21.44,2,0.2,7.504,7,2016,9,24,5,False,True,False,False,True,False,False,True,False,False,True,4,False,False,False,False,False,True,False,False,False,False
355.36,4,0.0,92.3936,2,2015,6,9,1,False,True,False,False,False,False,True,False,False,False,True,10,False,False,False,False,False,True,False,False,False,False
38.976,3,0.6,-50.6688,7,2014,12,29,0,False,True,False,False,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False
129.888,6,0.2,12.9888,0,2014,7,28,0,False,True,False,False,False,True,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
275.058,3,0.3,-90.3762,5,2015,12,26,5,True,False,False,False,True,False,False,True,False,False,False,40,False,False,True,False,False,False,False,False,False,False
542.94,3,0.0,141.1644,6,2015,12,10,3,True,False,False,True,False,False,False,True,True,False,False,18,False,False,False,False,False,True,False,False,False,False
71.088,2,0.2,-1.7772,2,2016,5,5,3,False,False,True,False,False,False,True,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
136.53,1,0.4,-52.3365,7,2014,12,14,6,False,False,True,False,False,False,False,True,True,False,False,32,False,False,False,False,False,True,False,False,False,False
79.44,3,0.0,30.1872,7,2015,5,8,4,False,True,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
127.764,2,0.1,21.294,7,2015,5,8,4,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
459.92,4,0.0,41.3928,5,2017,12,8,4,False,False,False,False,False,False,False,True,False,False,False,46,False,False,False,False,False,True,False,False,False,False
638.82,9,0.0,185.2578,3,2017,6,29,3,False,False,False,True,False,False,False,False,True,False,False,5,False,False,False,False,False,True,False,False,False,False
25.16,2,0.0,8.5544,3,2017,6,29,3,False,True,False,True,False,False,False,False,True,False,False,5,False,False,False,False,False,True,False,False,False,False
19.3,2,0.0,5.79,5,2014,1,20,0,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
26.48,1,0.0,10.0624,3,2017,3,28,1,False,True,False,True,False,False,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
21.56,7,0.0,6.8992,3,2017,3,28,1,False,True,False,True,False,False,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
355.455,3,0.5,-184.8366,6,2014,5,30,4,False,False,True,False,False,False,False,True,False,False,False,11,False,False,False,False,False,True,False,False,False,False
866.4,4,0.0,225.264,7,2016,2,3,2,True,False,False,False,False,False,False,True,False,True,False,15,False,False,False,False,False,True,False,False,False,False
46.152,3,0.2,12.1149,5,2015,8,11,1,False,True,False,False,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
54.92,4,0.0,19.7712,3,2017,8,12,5,False,True,False,False,False,False,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
14.91,3,0.0,4.6221,4,2015,9,24,3,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
638.288,7,0.2,-31.9144,4,2016,4,12,1,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
112.648,1,0.2,11.2648,7,2014,11,11,1,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
217.764,6,0.7,-384.7164,6,2017,10,2,0,False,False,False,False,False,False,False,True,False,False,True,34,False,False,False,False,False,True,False,False,False,False
12.32,5,0.2,1.848,4,2017,4,10,0,False,True,False,True,False,False,True,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
72.784,1,0.2,0.0,3,2017,9,29,4,True,False,False,False,False,False,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
51.75,1,0.0,15.525,3,2017,9,29,4,False,True,False,False,False,False,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
117.36,4,0.0,36.3816,4,2014,9,29,0,False,True,False,False,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
421.372,2,0.3,-6.0196,5,2014,8,20,2,True,False,False,False,False,False,True,False,False,False,False,11,False,False,False,False,False,False,False,False,False,False
205.9992,3,0.32,-27.2646,6,2017,11,13,0,False,False,False,True,False,False,False,True,False,False,False,40,False,True,False,False,False,False,False,False,False,False
132.224,4,0.2,-18.1808,5,2016,2,6,5,False,True,False,True,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
91.96,2,0.0,15.6332,4,2015,3,22,6,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
285.48,5,0.2,-10.7055,6,2017,5,12,4,False,False,True,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
90.801,1,0.1,14.1246,3,2017,9,3,6,True,False,False,False,True,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
181.764,2,0.1,-8.0784,3,2017,9,3,6,True,False,False,False,True,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
581.96,2,0.0,104.7528,4,2016,12,3,5,False,False,True,False,False,False,False,True,False,False,False,12,False,False,False,False,False,True,False,False,False,False
29.98,1,0.0,8.0946,4,2016,12,3,5,True,False,False,False,False,False,False,True,False,False,False,12,False,False,False,False,False,True,False,False,False,False
363.92,5,0.2,0.0,5,2016,7,21,3,True,False,False,False,False,False,False,True,False,True,False,31,False,False,False,False,False,True,False,False,False,False
47.98,2,0.0,11.0354,4,2015,9,22,1,False,True,False,False,True,False,True,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
80.96,4,0.0,29.1456,4,2015,11,17,1,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
225.568,2,0.2,2.8196,4,2015,11,17,1,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
36.6,3,0.0,15.372,4,2015,11,17,1,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
29.22,3,0.0,12.8568,4,2015,11,10,1,False,True,False,False,True,False,False,True,False,False,False,21,False,False,False,False,False,True,False,False,False,False
14.76,5,0.6,-11.439,6,2015,8,5,2,False,True,False,True,False,False,False,True,False,False,False,40,False,True,False,False,False,False,False,False,False,False
239.666,2,0.15,14.098,4,2017,9,3,6,False,False,False,False,False,False,True,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
301.96,2,0.0,45.294,7,2015,11,1,6,False,False,True,False,False,False,False,True,False,True,False,2,False,False,False,False,False,True,False,False,False,False
127.95,3,0.0,21.7515,4,2016,9,24,5,False,True,False,False,False,False,False,True,False,False,False,12,False,False,False,False,False,True,False,False,False,False
801.568,2,0.2,50.098,4,2016,9,18,6,True,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
885.528,9,0.2,-99.6219,4,2016,9,18,6,True,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False
28.28,2,0.0,7.3528,2,2016,3,13,6,False,True,False,True,False,False,True,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
71.12,4,0.0,22.0472,6,2016,4,3,6,False,True,False,False,False,False,False,True,False,False,False,12,False,False,False,False,False,True,False,False,False,False
31.56,3,0.0,10.4148,5,2016,11,27,6,False,True,False,True,False,False,False,True,True,False,False,28,False,False,False,False,False,True,False,False,False,False
14.52,3,0.0,5.6628,5,2016,12,2,4,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
199.764,2,0.1,8.8784,6,2015,9,17,3,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
313.176,2,0.4,-120.0508,4,2016,11,26,5,False,False,True,True,False,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
8.92,4,0.0,3.9248,4,2014,10,11,5,False,True,False,True,False,False,False,True,False,True,False,2,False,False,False,False,False,True,False,False,False,False
87.21,3,0.5,-45.3492,2,2017,7,7,4,False,False,False,False,False,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
25.4,5,0.0,8.636,0,2016,7,4,0,False,True,False,False,True,True,False,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
6.28,1,0.0,2.6376,4,2014,8,25,0,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
23.968,2,0.2,7.7896,4,2014,11,11,1,False,True,False,True,False,False,True,False,True,False,False,35,False,False,False,False,False,True,False,False,False,False
521.96,4,0.5,-250.5408,4,2014,11,11,1,False,False,False,True,False,False,True,False,True,False,False,35,False,False,False,False,False,True,False,False,False,False
770.352,3,0.2,77.0352,3,2016,3,12,5,True,False,False,True,False,False,True,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
21.12,4,0.0,6.5472,5,2017,2,9,3,False,True,False,True,False,False,True,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
43.02,3,0.0,15.4872,2,2014,7,20,6,False,True,False,False,False,False,False,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False
240.784,1,0.2,30.098,5,2017,2,6,0,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
429.9,5,0.0,111.774,6,2014,9,7,6,False,False,True,False,True,False,False,True,False,False,False,33,False,False,False,False,False,True,False,False,False,False
161.96,2,0.0,45.3488,6,2014,9,7,6,True,False,False,False,True,False,False,True,False,False,False,33,False,False,False,False,False,True,False,False,False,False
185.58,6,0.0,76.0878,6,2016,7,19,1,False,True,False,False,False,False,False,True,False,True,False,22,False,False,False,False,False,True,False,False,False,False
504.9,5,0.0,126.225,6,2016,7,19,1,False,False,False,False,False,False,False,True,False,True,False,22,False,False,False,False,False,True,False,False,False,False
184.752,3,0.2,-20.7846,6,2017,9,15,4,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
458.43,5,0.3,-137.529,0,2016,12,11,6,True,False,False,True,False,True,False,False,True,False,False,32,True,False,False,False,False,False,False,False,False,False
328.59,3,0.4,-147.8655,0,2016,12,11,6,False,False,True,True,False,True,False,False,True,False,False,32,True,False,False,False,False,False,False,False,False,False
338.352,3,0.2,4.2294,4,2014,12,10,2,True,False,False,True,False,False,False,True,False,False,True,10,False,False,False,False,False,True,False,False,False,False
87.96,3,0.2,7.6965,4,2014,12,13,5,False,True,False,True,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
19.76,4,0.0,8.2992,4,2017,9,7,3,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
109.764,2,0.1,8.5372,5,2015,11,2,0,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,False,True,False,False,False,False
127.95,3,0.0,21.7515,2,2017,4,1,5,False,True,False,True,False,False,False,False,False,True,False,37,False,False,False,False,False,True,False,False,False,False
91.96,2,0.0,15.6332,6,2014,4,6,6,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
33.11,7,0.0,12.9129,6,2014,4,6,6,False,True,False,True,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
239.24,1,0.2,23.924,0,2017,7,6,3,True,False,False,False,False,True,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
21.12,4,0.0,6.5472,7,2016,12,25,6,False,True,False,True,False,False,False,True,True,False,False,27,False,False,False,False,False,True,False,False,False,False
15.24,3,0.0,5.1816,4,2015,12,14,0,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
42.6,3,0.0,16.614,4,2016,9,4,6,False,True,False,False,False,False,False,True,False,True,False,15,False,False,False,False,False,True,False,False,False,False
14.368,2,0.2,3.9512,4,2016,2,4,3,False,True,False,False,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
314.352,3,0.2,-35.3646,5,2017,5,19,4,True,False,False,True,False,False,True,False,False,True,False,39,False,False,False,False,False,True,False,False,False,False
238.152,3,0.2,89.307,5,2015,9,3,3,False,True,False,True,False,False,False,True,False,False,True,1,False,False,False,False,False,True,False,False,False,False
692.94,3,0.0,173.235,7,2016,6,9,3,False,False,True,False,True,False,False,True,False,False,False,21,False,False,False,False,False,True,False,False,False,False
28.0,4,0.2,7.7,3,2016,9,23,4,False,True,False,False,True,False,True,False,True,False,False,32,False,False,False,False,False,True,False,False,False,False
518.272,8,0.2,-97.176,4,2017,5,20,5,True,False,False,False,True,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
6.98,1,0.0,3.3504,4,2017,5,20,5,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
191.82,3,0.0,61.3824,6,2016,9,1,3,False,True,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
25.16,5,0.6,-11.322,0,2014,2,18,1,False,True,False,False,False,True,False,False,False,False,False,40,False,False,False,False,False,True,False,False,False,False
29.22,3,0.0,12.8568,4,2015,12,14,0,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
272.646,3,0.1,18.1764,6,2017,9,20,2,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
80.991,1,0.1,8.0991,6,2017,9,20,2,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
314.532,2,0.4,-83.8752,2,2017,8,22,1,False,False,True,False,True,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
449.372,2,0.3,-12.8392,4,2016,11,12,5,True,False,False,False,False,False,False,True,True,False,False,32,False,False,False,False,False,True,False,False,False,False
409.216,8,0.2,61.3824,6,2017,9,19,1,False,True,False,True,False,False,False,True,False,False,True,34,False,False,False,False,False,True,False,False,False,False
72.588,2,0.7,-128.2388,6,2017,9,19,1,False,False,False,True,False,False,False,True,False,False,True,34,False,False,False,False,False,True,False,False,False,False
327.996,6,0.1,54.666,6,2016,3,31,3,True,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
767.214,14,0.1,161.9674,4,2014,12,27,5,True,False,False,False,True,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
161.28,2,0.2,12.096,3,2016,8,16,1,False,False,True,True,False,False,False,False,False,False,True,3,False,False,False,True,False,False,False,False,False,False
205.666,2,0.15,-12.098,5,2014,3,30,6,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
340.704,6,0.2,-34.0704,3,2017,12,28,3,True,False,False,True,False,False,False,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
354.9,5,0.0,88.725,3,2016,4,8,4,False,False,False,False,False,False,False,False,False,True,False,9,True,False,False,False,False,False,False,False,False,False
51.968,2,0.2,10.3936,3,2017,4,20,3,False,True,False,True,False,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
42.408,3,0.2,9.5418,3,2017,4,20,3,False,True,False,True,False,False,False,False,True,False,False,35,False,False,False,False,False,False,True,False,False,False
4.992,3,0.2,1.3728,2,2014,3,19,2,False,True,False,True,False,False,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
20.016,3,0.2,5.5044,2,2014,3,19,2,False,True,False,True,False,False,False,False,False,True,False,8,False,False,False,False,False,True,False,False,False,False
403.92,5,0.2,25.245,2,2016,12,11,6,True,False,False,False,True,False,False,False,False,False,True,34,False,False,False,False,False,True,False,False,False,False
799.56,9,0.0,207.8856,4,2016,12,24,5,False,True,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
563.92,5,0.2,7.049,7,2016,12,16,4,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
7.712,2,0.2,1.7352,2,2017,12,1,4,False,True,False,False,True,False,False,False,True,False,False,32,False,False,False,False,False,True,False,False,False,False
56.686,1,0.3,-14.5764,4,2016,10,20,3,True,False,False,False,False,False,True,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
65.94,3,0.0,22.4196,7,2017,8,18,4,False,True,False,True,False,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
68.16,3,0.0,27.9456,5,2015,11,28,5,False,True,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
72.704,4,0.2,19.0848,4,2017,12,23,5,False,True,False,False,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
66.294,1,0.7,-103.8606,4,2015,10,5,0,False,False,False,False,False,False,False,True,False,False,True,34,False,False,False,False,False,True,False,False,False,False
291.168,4,0.2,-14.5584,4,2015,10,5,0,True,False,False,False,False,False,False,True,False,False,True,34,False,False,False,False,False,True,False,False,False,False
177.568,2,0.2,8.8784,0,2017,9,11,0,True,False,False,False,False,True,False,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
166.5,3,0.0,21.645,4,2015,12,12,5,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
247.44,8,0.0,101.4504,3,2017,5,28,6,False,True,False,True,False,False,True,False,True,False,False,27,False,False,False,False,False,True,False,False,False,False
22.14,3,0.0,6.4206,5,2015,11,20,4,False,True,False,False,True,False,False,True,False,False,True,44,False,False,False,False,False,False,False,False,False,True
6.24,3,0.0,2.6208,6,2017,5,29,0,False,True,False,False,False,False,False,True,False,False,False,12,True,False,False,False,False,False,False,False,False,False
21.36,8,0.0,8.1168,6,2015,9,8,1,False,True,False,True,False,False,False,True,False,True,False,0,False,False,False,False,False,True,False,False,False,False
12.42,3,0.0,4.4712,5,2016,7,17,6,False,True,False,False,False,False,True,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
24.75,5,0.0,10.89,5,2016,7,17,6,False,True,False,False,False,False,True,False,False,False,True,44,False,False,False,False,False,False,False,False,False,True
63.824,2,0.2,9.5736,6,2015,11,20,4,False,True,False,False,False,False,False,True,True,False,False,32,False,False,False,False,False,True,False,False,False,False
563.24,5,0.2,56.324,4,2016,9,24,5,True,False,False,True,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
661.176,2,0.4,-231.4116,5,2016,10,21,4,False,False,True,True,False,False,False,True,True,False,False,32,False,False,False,False,False,True,False,False,False,False
502.488,3,0.2,-87.9354,4,2014,7,8,1,False,False,True,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,False,True,False
915.136,4,0.2,102.9528,5,2015,3,13,4,True,False,False,False,True,False,True,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
327.76,8,0.0,91.7728,5,2015,3,13,4,False,True,False,False,True,False,True,False,False,False,True,3,False,False,False,False,False,True,False,False,False,False
701.96,2,0.0,168.4704,3,2017,12,2,5,True,False,False,False,False,False,False,False,False,True,False,43,False,False,False,False,False,True,False,False,False,False
25.83,3,0.0,9.5571,3,2017,11,30,3,False,True,False,False,True,False,False,False,False,False,True,3,False,False,False,False,False,False,False,False,True,False
104.784,1,0.2,-14.4078,2,2016,11,4,4,True,False,False,True,False,False,True,False,False,False,True,34,False,False,False,False,False,True,False,False,False,False
650.352,3,0.2,-97.5528,2,2016,11,4,4,True,False,False,True,False,False,True,False,False,False,True,34,False,False,False,False,False,True,False,False,False,False
127.95,3,0.0,21.7515,5,2014,9,11,3,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,False,True,False,False,False,False
272.94,3,0.0,30.0234,6,2014,1,20,0,False,True,False,False,False,False,False,True,False,False,False,20,False,False,False,False,False,True,False,False,False,False
14.73,3,0.0,4.8609,6,2014,1,20,0,False,True,False,False,False,False,False,True,False,False,False,20,False,False,False,False,False,True,False,False,False,False
47.04,4,0.0,15.9936,7,2016,8,30,1,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
221.382,2,0.1,2.4598,4,2017,10,5,3,True,False,False,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
108.4,5,0.6,-105.69,5,2017,9,3,6,False,True,False,False,False,False,False,True,False,False,False,40,False,True,False,False,False,False,False,False,False,False
38.08,5,0.6,-29.512,4,2016,10,3,0,False,True,False,True,False,False,False,True,False,False,False,40,False,False,False,False,False,True,False,False,False,False
113.568,2,0.2,12.7764,0,2016,11,21,0,False,False,False,False,True,True,False,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
83.92,4,0.0,21.8192,2,2017,10,3,1,False,True,False,False,True,False,True,False,True,False,False,30,False,False,False,False,True,False,False,False,False,False
561.584,2,0.2,70.198,4,2014,4,29,1,True,False,False,True,False,False,False,True,False,True,False,39,False,False,False,False,False,True,False,False,False,False
14.76,2,0.0,4.2804,7,2016,12,15,3,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,True,False,False,False,False,False,False
299.975,5,0.5,-167.986,4,2016,3,29,1,False,False,False,False,False,False,False,True,True,False,False,32,False,False,False,False,False,True,False,False,False,False
396.92,4,0.0,198.46,5,2016,12,14,2,False,True,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False
241.96,2,0.0,33.8744,1,2017,5,30,1,False,False,False,False,False,False,False,False,False,True,False,16,False,False,False,False,False,True,False,False,False,False
8.01,3,0.0,3.0438,1,2017,5,30,1,False,True,False,False,False,False,False,False,False,True,False,16,False,False,False,False,False,True,False,False,False,False
569.568,2,0.2,7.1196,2,2017,8,31,3,True,False,False,True,False,False,True,False,False,False,True,44,False,False,False,False,False,True,False,False,False,False
899.43,5,0.3,-12.849,1,2017,5,14,6,True,False,False,False,False,False,False,False,False,False,False,40,False,False,True,False,False,False,False,False,False,False
368.97,3,0.0,81.1734,5,2016,10,31,0,True,False,False,True,False,False,False,True,False,False,False,33,False,False,False,False,False,True,False,False,False,False
